epoch,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_f1_macro,eval_f1_binary,eval_f1_class0,eval_f1_class1,eval_runtime,eval_samples_per_second,eval_steps_per_second,run_id,model,context,max_len
1.9230769230769231,0.35920475006103514,9.00162410736084,1.1408653846153845e-05,0.368150919675827,0.8579310344827586,0.8376944460745639,0.7803837953091685,0.8950050968399592,0.7803837953091685,1.8072,401.171,25.454,2026-05-08_16-07-47,baseline,False,192
2.6923076923076925,0.27857366561889646,11.206059455871582,9.966346153846154e-06,0.3525260090827942,0.8524137931034482,0.8310137432715914,0.7708779443254818,0.8911495422177009,0.7708779443254818,1.8333,395.464,25.092,2026-05-08_16-07-47,baseline,False,192
3.8461538461538463,0.20688379287719727,7.560739040374756,7.802884615384616e-06,0.3342614471912384,0.8744827586206897,0.8497799352898183,0.7888631090487239,0.9106967615309126,0.7888631090487239,1.949,371.991,23.602,2026-05-08_16-07-47,baseline,False,192
5.0,0.18758211135864258,3.735090732574463,5.639423076923077e-06,0.4369122087955475,0.8455172413793104,0.8172817281728173,0.7454545454545455,0.8891089108910891,0.7454545454545455,1.8219,397.93,25.248,2026-05-08_16-07-47,baseline,False,192
5.769230769230769,0.13362690925598145,6.507116794586182,4.197115384615385e-06,0.4000614583492279,0.88,0.8481587670708544,0.7786259541984732,0.9176915799432356,0.7786259541984732,1.8931,382.963,24.298,2026-05-08_16-07-47,baseline,False,192
6.923076923076923,0.09774876594543457,10.045690536499023,2.033653846153846e-06,0.4424404799938202,0.8758620689655172,0.8465197019306763,0.7794117647058824,0.9136276391554703,0.7794117647058824,1.8185,398.67,25.295,2026-05-08_16-07-47,baseline,False,192
0.967741935483871,0.5142919158935547,6.322005271911621,1.9551971326164876e-05,,,,,,,,,,2026-05-08_16-07-47,hierarchical,True,192
1.935483870967742,0.36045356750488283,10.312807083129883,1.6863799283154122e-05,0.35421761870384216,0.8510344827586207,0.8300043421623968,0.7702127659574468,0.889795918367347,0.7702127659574468,5.1085,141.921,9.005,2026-05-08_16-07-47,hierarchical,True,192
2.903225806451613,0.27796056747436526,11.965133666992188,1.417562724014337e-05,0.37436532974243164,0.8579310344827586,0.8354454926278259,0.774617067833698,0.8962739174219537,0.774617067833698,5.0284,144.18,9.148,2026-05-08_16-07-47,hierarchical,True,192
3.870967741935484,0.18592483520507813,10.664231300354004,1.1487455197132617e-05,0.36811548471450806,0.8827586206896552,0.856110824435359,0.7941888619854721,0.9180327868852459,0.7941888619854721,4.9762,145.693,9.244,2026-05-08_16-07-47,hierarchical,True,192
